SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,CLV,ChargesRatio,ServiceCount,HasTechSupport,HasSecurityServices,gender_Male,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,TenureGroup_1-2 years,TenureGroup_2-4 years,TenureGroup_4+ years,TenureGroup_6-12 months,ChargesCategory_Low,ChargesCategory_Medium
0,0,0,1,0,1,35.45,35.45,1,35.45,1.0,2,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
0,0,0,2,1,0,44.35,81.25,1,88.7,0.9160090191657272,2,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
0,0,0,43,1,1,25.7,1188.2,0,1105.1,1.0751968147678945,2,0,0,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,False,True,False
0,0,0,23,1,1,75.0,1778.5,0,1725.0,1.0310144927536231,3,0,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,1,1,64,1,0,20.2,1277.75,0,1292.8,0.9883586014851485,1,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,True,False
0,0,1,57,1,1,19.6,1170.55,0,1117.2,1.047753311851056,1,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,True,False
1,1,0,1,1,1,70.45,70.45,1,70.45,1.0,2,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,1,1,72,1,1,88.05,6425.65,0,6339.599999999999,1.013573411571708,9,1,1,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False
0,0,0,8,1,0,71.15,563.65,1,569.2,0.9902494729444834,6,1,1,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
0,1,0,61,1,1,101.05,5971.25,0,6164.05,0.9687218630608123,6,0,1,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False
0,0,0,64,1,1,84.3,5289.05,0,5395.2,0.9803251037959668,5,0,1,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False
1,1,0,71,1,0,23.95,1756.2,0,1700.45,1.0327854391484608,2,0,0,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False
0,1,1,65,1,1,99.05,6416.7,0,6438.25,0.9966528171475167,7,1,1,False,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False
0,0,0,3,1,0,19.6,61.35,0,58.800000000000004,1.0433673469387754,1,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False
0,0,0,1,1,1,45.65,45.65,1,45.65,1.0,2,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
0,0,1,30,1,0,64.5,1929.95,0,1935.0,0.997390180878553,5,0,1,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True
0,1,1,15,1,1,69.5,1071.4,0,1042.5,1.0277218225419664,6,1,1,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True
0,1,1,8,1,1,68.55,564.35,0,548.4,1.0290846097738877,5,1,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True
0,0,0,7,1,0,95.0,655.5,1,665.0,0.9857142857142858,5,0,0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False
0,1,1,70,1,1,108.15,7930.55,0,7570.5,1.0475596063668187,8,0,1,False,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,True,False,False,False
0,1,1,62,1,0,86.1,5215.25,0,5338.2,0.9769678917987337,8,1,1,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False
0,1,1,6,1,0,19.7,113.5,0,118.19999999999999,0.9602368866328258,1,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False
0,1,1,14,1,1,80.9,1152.8,0,1132.6000000000001,1.0178350697510152,3,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
0,0,0,22,1,1,84.15,1821.95,0,1851.3000000000002,0.9841462755901258,4,0,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
0,1,1,22,1,0,20.15,419.9,0,443.29999999999995,0.9472140762463344,1,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,True,False
0,1,1,16,1,0,64.25,1024.0,0,1028.0,0.9961089494163424,5,0,1,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True
0,0,0,10,1,0,25.7,251.6,0,257.0,0.978988326848249,2,0,0,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True,True,False
0,0,1,13,1,1,56.0,764.55,0,728.0,1.0502060439560439,4,0,1,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
0,1,0,20,1,0,82.4,1592.35,1,1648.0,0.9662317961165048,4,0,1,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
0,0,0,2,1,1,69.7,135.2,0,139.4,0.9698708751793399,2,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
0,0,0,53,1,1,73.9,3958.25,0,3916.7000000000003,1.0106084203538692,7,1,1,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False
0,1,1,11,1,0,20.6,233.9,0,226.60000000000002,1.032215357458076,1,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,True,False
0,1,0,69,1,0,19.9,1363.45,0,1373.1,0.9929721069113685,1,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,True,False
0,0,0,4,1,1,70.9,273.0,1,283.6,0.96262341325811,2,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,1,0,72,1,1,89.05,6254.45,0,6411.599999999999,0.9754897373510513,9,1,1,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False
1,1,0,58,0,1,45.3,2651.2,1,2627.3999999999996,1.0090583847149275,4,0,1,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
0,1,1,16,1,0,20.4,321.4,0,326.4,0.9846813725490197,1,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False
0,1,0,43,1,1,84.25,3539.25,0,3622.75,0.9769512110965427,5,1,1,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,1,0,2,1,1,104.4,242.8,1,208.8,1.1628352490421456,7,1,1,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
0,1,0,14,1,0,81.95,1181.75,0,1147.3,1.030027019959906,7,1,1,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,False
0,1,0,53,1,1,94.85,5000.2,1,5027.049999999999,0.9946588953760158,5,0,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False
0,0,0,32,1,0,20.55,654.55,0,657.6,0.9953619221411191,1,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False
0,1,0,34,1,0,24.7,780.2,0,839.8,0.9290307216003811,2,0,0,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False
1,0,0,15,1,1,74.45,1145.7,1,1116.75,1.025923438549362,3,0,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
1,0,0,7,1,0,76.45,503.6,1,535.15,0.9410445669438476,3,0,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,1,1,15,1,1,105.35,1559.25,0,1580.25,0.9867109634551495,7,0,1,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
0,1,0,61,1,1,20.55,1252.0,0,1253.55,0.9987635116269794,1,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False
0,0,0,1,0,0,29.95,29.95,1,29.95,1.0,2,0,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,1,1,0,45.3,45.3,0,45.3,1.0,2,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0,0,0,8,1,0,84.5,662.65,1,676.0,0.9802514792899408,4,0,0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0,1,1,33,1,0,74.75,2453.3,0,2466.75,0.9945474815040033,6,0,1,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,False,True,False,False,False,False
0,0,0,13,1,1,79.25,1111.65,1,1030.25,1.0790099490414948,4,0,1,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
0,1,0,1,0,1,24.8,24.8,1,24.8,1.0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0,0,20,1,1,51.8,1023.85,0,1036.0,0.9882722007722008,3,0,1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
0,0,0,3,0,0,30.4,82.15,0,91.19999999999999,0.9007675438596493,2,1,0,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
0,0,0,13,1,0,19.65,244.8,0,255.45,0.9583088667058134,1,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False
0,1,0,40,1,0,56.6,2379.1,0,2264.0,1.0508392226148409,4,0,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
0,1,1,43,1,1,71.9,3173.35,0,3091.7000000000003,1.0264094187663744,6,1,1,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False
0,1,0,6,1,1,91.0,531.0,1,546.0,0.9725274725274725,5,0,1,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
0,1,1,69,1,0,19.75,1375.4,0,1362.75,1.009282700421941,1,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False
0,1,1,72,1,0,109.7,8129.3,0,7898.400000000001,1.02923376886458,8,0,1,False,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False
0,1,1,59,1,0,19.3,1192.7,0,1138.7,1.0474224993413541,1,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False
0,1,0,20,1,1,96.55,1901.65,0,1931.0,0.9848006214396686,6,1,1,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
0,1,1,24,1,1,24.1,587.4,0,578.4000000000001,1.0155601659751035,2,0,0,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False
0,0,0,59,1,1,111.35,6519.75,0,6569.65,0.992404465991339,8,1,1,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False
0,1,1,72,1,1,112.25,8041.65,0,8082.0,0.995007423904974,8,1,1,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False
0,0,1,1,1,0,20.75,20.75,0,20.75,1.0,1,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False
